"Doubles","Time","Schema","Criterion","DataGenerator","Doubler"
"15.0","1.6999209E7","RiskIt","AICC","directedRandomDefaults","DoubleUniquesSemantic"
"16.0","1.6637224E7","RiskIt","AICC","directedRandomDefaults","DoubleUniquesSemantic"
"17.0","1.4126606E7","RiskIt","AICC","directedRandomDefaults","DoubleUniquesSemantic"
"18.0","1.3290583E7","RiskIt","AICC","directedRandomDefaults","DoubleUniquesSemantic"
"19.0","1.316279E7","RiskIt","AICC","directedRandomDefaults","DoubleUniquesSemantic"
"20.0","1.241973E7","RiskIt","AICC","directedRandomDefaults","DoubleUniquesSemantic"
"21.0","1.1464871E7","RiskIt","AICC","directedRandomDefaults","DoubleUniquesSemantic"
"22.0","1.1542747E7","RiskIt","AICC","directedRandomDefaults","DoubleUniquesSemantic"
"0.0","3.47298923E8","UnixUsage","ClauseAICC","directedRandomDefaults","DoubleUniquesSemantic"
"1.0","1.31174419E8","UnixUsage","ClauseAICC","directedRandomDefaults","DoubleUniquesSemantic"
"2.0","7.3918317E7","UnixUsage","ClauseAICC","directedRandomDefaults","DoubleUniquesSemantic"
"3.0","7.1274726E7","UnixUsage","ClauseAICC","directedRandomDefaults","DoubleUniquesSemantic"
"4.0","6.8993661E7","UnixUsage","ClauseAICC","directedRandomDefaults","DoubleUniquesSemantic"
"5.0","7.0154213E7","UnixUsage","ClauseAICC","directedRandomDefaults","DoubleUniquesSemantic"
"6.0","6.0436636E7","UnixUsage","ClauseAICC","directedRandomDefaults","DoubleUniquesSemantic"
"7.0","5.9984443E7","UnixUsage","ClauseAICC","directedRandomDefaults","DoubleUniquesSemantic"
"8.0","5.8974688E7","UnixUsage","ClauseAICC","directedRandomDefaults","DoubleUniquesSemantic"
"9.0","5.8789263E7","UnixUsage","ClauseAICC","directedRandomDefaults","DoubleUniquesSemantic"
"10.0","5.7381186E7","UnixUsage","ClauseAICC","directedRandomDefaults","DoubleUniquesSemantic"
"11.0","6.1489687E7","UnixUsage","ClauseAICC","directedRandomDefaults","DoubleUniquesSemantic"
"12.0","5.6391737E7","UnixUsage","ClauseAICC","directedRandomDefaults","DoubleUniquesSemantic"
"13.0","5.6888072E7","UnixUsage","ClauseAICC","directedRandomDefaults","DoubleUniquesSemantic"
"14.0","5.682577E7","UnixUsage","ClauseAICC","directedRandomDefaults","DoubleUniquesSemantic"
"15.0","5.5641758E7","UnixUsage","ClauseAICC","directedRandomDefaults","DoubleUniquesSemantic"
"16.0","5.5759378E7","UnixUsage","ClauseAICC","directedRandomDefaults","DoubleUniquesSemantic"
"17.0","5.9364015E7","UnixUsage","ClauseAICC","directedRandomDefaults","DoubleUniquesSemantic"
"18.0","5.421432E7","UnixUsage","ClauseAICC","directedRandomDefaults","DoubleUniquesSemantic"
"19.0","5.4721817E7","UnixUsage","ClauseAICC","directedRandomDefaults","DoubleUniquesSemantic"
"20.0","5.4868185E7","UnixUsage","ClauseAICC","directedRandomDefaults","DoubleUniquesSemantic"
"21.0","5.5170849E7","UnixUsage","ClauseAICC","directedRandomDefaults","DoubleUniquesSemantic"
"22.0","5.5052352E7","UnixUsage","ClauseAICC","directedRandomDefaults","DoubleUniquesSemantic"
"0.0","3.530144152E9","RiskIt","AUCC","avs","DoubleNotNullsSemantic"
"1.0","1.234392408E9","RiskIt","AUCC","avs","DoubleNotNullsSemantic"
"2.0","1.129904947E9","RiskIt","AUCC","avs","DoubleNotNullsSemantic"
"3.0","1.259726679E9","RiskIt","AUCC","avs","DoubleNotNullsSemantic"
"4.0","1.072737585E9","RiskIt","AUCC","avs","DoubleNotNullsSemantic"
"5.0","1.100092408E9","RiskIt","AUCC","avs","DoubleNotNullsSemantic"
"6.0","1.084380301E9","RiskIt","AUCC","avs","DoubleNotNullsSemantic"
"7.0","1.097093829E9","RiskIt","AUCC","avs","DoubleNotNullsSemantic"
"8.0","1.117817035E9","RiskIt","AUCC","avs","DoubleNotNullsSemantic"
"9.0","1.075174867E9","RiskIt","AUCC","avs","DoubleNotNullsSemantic"
"10.0","1.083827649E9","RiskIt","AUCC","avs","DoubleNotNullsSemantic"
"11.0","1.165852273E9","RiskIt","AUCC","avs","DoubleNotNullsSemantic"
"12.0","1.295534567E9","RiskIt","AUCC","avs","DoubleNotNullsSemantic"
"13.0","1.5253978E9","RiskIt","AUCC","avs","DoubleNotNullsSemantic"
"14.0","1.97238301E9","RiskIt","AUCC","avs","DoubleNotNullsSemantic"
"15.0","3.196858609E9","RiskIt","AUCC","avs","DoubleNotNullsSemantic"
"16.0","1.036184007E10","RiskIt","AUCC","avs","DoubleNotNullsSemantic"
"17.0","1.6244004699E10","RiskIt","AUCC","avs","DoubleNotNullsSemantic"
"18.0","3.8707610878E10","RiskIt","AUCC","avs","DoubleNotNullsSemantic"
"19.0","6.4149914871E10","RiskIt","AUCC","avs","DoubleNotNullsSemantic"
"20.0","1.14314891496E11","RiskIt","AUCC","avs","DoubleNotNullsSemantic"
"0.0","1.19150396E8","Cloc","NCC","avs","DoubleChecksSemantic"
"1.0","5.0234939E7","Cloc","NCC","avs","DoubleChecksSemantic"
"2.0","7.7217273E7","Cloc","NCC","avs","DoubleChecksSemantic"
"3.0","3.037241E7","Cloc","NCC","avs","DoubleChecksSemantic"
"4.0","4.1856133E7","Cloc","NCC","avs","DoubleChecksSemantic"
"5.0","2.8725263E7","Cloc","NCC","avs","DoubleChecksSemantic"
"6.0","3.0833036E7","Cloc","NCC","avs","DoubleChecksSemantic"
"7.0","2.4491666E7","Cloc","NCC","avs","DoubleChecksSemantic"
"8.0","2.8581593E7","Cloc","NCC","avs","DoubleChecksSemantic"
"9.0","2.1648559E7","Cloc","NCC","avs","DoubleChecksSemantic"
"0.0","2.77459354E8","NistWeather","UCC","avs","DoubleUniquesSemantic"
"1.0","1.48797004E8","NistWeather","UCC","avs","DoubleUniquesSemantic"
"2.0","6.3423672E7","NistWeather","UCC","avs","DoubleUniquesSemantic"
"3.0","4.8138427E7","NistWeather","UCC","avs","DoubleUniquesSemantic"
"4.0","4.0671617E7","NistWeather","UCC","avs","DoubleUniquesSemantic"
"5.0","5.1575871E7","NistWeather","UCC","avs","DoubleUniquesSemantic"
"6.0","3.5715607E7","NistWeather","UCC","avs","DoubleUniquesSemantic"
"7.0","3.3593153E7","NistWeather","UCC","avs","DoubleUniquesSemantic"
"8.0","3.0804083E7","NistWeather","UCC","avs","DoubleUniquesSemantic"
"9.0","3.130552E7","NistWeather","UCC","avs","DoubleUniquesSemantic"
"10.0","2.8256517E7","NistWeather","UCC","avs","DoubleUniquesSemantic"
"11.0","3.3854321E7","NistWeather","UCC","avs","DoubleUniquesSemantic"
"12.0","2.5207497E7","NistWeather","UCC","avs","DoubleUniquesSemantic"
"13.0","2.5719608E7","NistWeather","UCC","avs","DoubleUniquesSemantic"
"14.0","3.4250004E7","NistWeather","UCC","avs","DoubleUniquesSemantic"
"15.0","2.8209133E7","NistWeather","UCC","avs","DoubleUniquesSemantic"
"16.0","2.8145162E7","NistWeather","UCC","avs","DoubleUniquesSemantic"
"17.0","3.4332624E7","NistWeather","UCC","avs","DoubleUniquesSemantic"
"18.0","2.6595689E7","NistWeather","UCC","avs","DoubleUniquesSemantic"
"19.0","2.7656971E7","NistWeather","UCC","avs","DoubleUniquesSemantic"
"20.0","3.0329939E7","NistWeather","UCC","avs","DoubleUniquesSemantic"
"21.0","2.6692237E7","NistWeather","UCC","avs","DoubleUniquesSemantic"
"22.0","2.6869838E7","NistWeather","UCC","avs","DoubleUniquesSemantic"
"0.0","4.0809434E7","NistXTS748","NCC","avs","DoubleTablesColumns"
"1.0","1.0027506E7","NistXTS748","NCC","avs","DoubleTablesColumns"
"2.0","1.9298715E7","NistXTS748","NCC","avs","DoubleTablesColumns"
"3.0","6.3142722E7","NistXTS748","NCC","avs","DoubleTablesColumns"
"4.0","8.0796088E7","NistXTS748","NCC","avs","DoubleTablesColumns"
"5.0","1.40814655E8","NistXTS748","NCC","avs","DoubleTablesColumns"
"0.0","3.83247128E8","BioSQL","NCC","randomDefaults","DoubleTables"
"1.0","1.25369517E8","BioSQL","NCC","randomDefaults","DoubleTables"
"2.0","8.8569949E7","BioSQL","NCC","randomDefaults","DoubleTables"
"3.0","6.7275168E7","BioSQL","NCC","randomDefaults","DoubleTables"
"4.0","6.1318515E7","BioSQL","NCC","randomDefaults","DoubleTables"
"5.0","7.1980558E7","BioSQL","NCC","randomDefaults","DoubleTables"
"6.0","1.06662063E8","BioSQL","NCC","randomDefaults","DoubleTables"
"7.0","1.27227332E8","BioSQL","NCC","randomDefaults","DoubleTables"
"8.0","3.45935764E8","BioSQL","NCC","randomDefaults","DoubleTables"
"9.0","4.552670901E9","BioSQL","NCC","randomDefaults","DoubleTables"
"10.0","2.0973854547E10","BioSQL","NCC","randomDefaults","DoubleTables"
"11.0","1.37047775152E11","BioSQL","NCC","randomDefaults","DoubleTables"
"12.0","1.210496606078E12","BioSQL","NCC","randomDefaults","DoubleTables"
"13.0","5.455497604257E12","BioSQL","NCC","randomDefaults","DoubleTables"
"0.0","4.74616491E8","RiskIt","ClauseAICC","directedRandomDefaults","DoubleChecksSemantic"
"1.0","1.73177592E8","RiskIt","ClauseAICC","directedRandomDefaults","DoubleChecksSemantic"
"2.0","1.4433064E8","RiskIt","ClauseAICC","directedRandomDefaults","DoubleChecksSemantic"
"3.0","1.27902803E8","RiskIt","ClauseAICC","directedRandomDefaults","DoubleChecksSemantic"
"4.0","1.22784829E8","RiskIt","ClauseAICC","directedRandomDefaults","DoubleChecksSemantic"
"5.0","1.25890691E8","RiskIt","ClauseAICC","directedRandomDefaults","DoubleChecksSemantic"
"6.0","1.20580979E8","RiskIt","ClauseAICC","directedRandomDefaults","DoubleChecksSemantic"
"7.0","1.22855119E8","RiskIt","ClauseAICC","directedRandomDefaults","DoubleChecksSemantic"
"8.0","1.17729533E8","RiskIt","ClauseAICC","directedRandomDefaults","DoubleChecksSemantic"
"9.0","1.24914131E8","RiskIt","ClauseAICC","directedRandomDefaults","DoubleChecksSemantic"
"10.0","1.21362455E8","RiskIt","ClauseAICC","directedRandomDefaults","DoubleChecksSemantic"
"11.0","1.18560677E8","RiskIt","ClauseAICC","directedRandomDefaults","DoubleChecksSemantic"
"12.0","1.17423082E8","RiskIt","ClauseAICC","directedRandomDefaults","DoubleChecksSemantic"
"13.0","1.1772402E8","RiskIt","ClauseAICC","directedRandomDefaults","DoubleChecksSemantic"
"14.0","1.14929355E8","RiskIt","ClauseAICC","directedRandomDefaults","DoubleChecksSemantic"
"15.0","1.12952792E8","RiskIt","ClauseAICC","directedRandomDefaults","DoubleChecksSemantic"
"16.0","1.17324617E8","RiskIt","ClauseAICC","directedRandomDefaults","DoubleChecksSemantic"
"17.0","1.12300248E8","RiskIt","ClauseAICC","directedRandomDefaults","DoubleChecksSemantic"
"18.0","1.1718835E8","RiskIt","ClauseAICC","directedRandomDefaults","DoubleChecksSemantic"
"19.0","1.29739966E8","RiskIt","ClauseAICC","directedRandomDefaults","DoubleChecksSemantic"
"20.0","1.13245084E8","RiskIt","ClauseAICC","directedRandomDefaults","DoubleChecksSemantic"
"21.0","1.14713807E8","RiskIt","ClauseAICC","directedRandomDefaults","DoubleChecksSemantic"
"22.0","1.12926122E8","RiskIt","ClauseAICC","directedRandomDefaults","DoubleChecksSemantic"
"0.0","9.90295756E8","iTrust","AUCC","directedRandomDefaults","DoubleNotNulls"
"1.0","3.75755641E8","iTrust","AUCC","directedRandomDefaults","DoubleNotNulls"
"2.0","2.97039449E8","iTrust","AUCC","directedRandomDefaults","DoubleNotNulls"
"3.0","3.03089788E8","iTrust","AUCC","directedRandomDefaults","DoubleNotNulls"
"4.0","2.93907294E8","iTrust","AUCC","directedRandomDefaults","DoubleNotNulls"
"5.0","3.01569051E8","iTrust","AUCC","directedRandomDefaults","DoubleNotNulls"
"6.0","2.81109902E8","iTrust","AUCC","directedRandomDefaults","DoubleNotNulls"
"7.0","2.46061565E8","iTrust","AUCC","directedRandomDefaults","DoubleNotNulls"
"8.0","2.57956465E8","iTrust","AUCC","directedRandomDefaults","DoubleNotNulls"
"9.0","2.2927025E8","iTrust","AUCC","directedRandomDefaults","DoubleNotNulls"
"10.0","2.63391954E8","iTrust","AUCC","directedRandomDefaults","DoubleNotNulls"
"11.0","2.73781173E8","iTrust","AUCC","directedRandomDefaults","DoubleNotNulls"
"12.0","3.09496476E8","iTrust","AUCC","directedRandomDefaults","DoubleNotNulls"
"13.0","2.18632755E8","iTrust","AUCC","directedRandomDefaults","DoubleNotNulls"
"14.0","2.15837157E8","iTrust","AUCC","directedRandomDefaults","DoubleNotNulls"
"15.0","2.09197188E8","iTrust","AUCC","directedRandomDefaults","DoubleNotNulls"
"16.0","2.42984526E8","iTrust","AUCC","directedRandomDefaults","DoubleNotNulls"
"17.0","2.11730355E8","iTrust","AUCC","directedRandomDefaults","DoubleNotNulls"
"18.0","2.04203374E8","iTrust","AUCC","directedRandomDefaults","DoubleNotNulls"
"19.0","2.11486532E8","iTrust","AUCC","directedRandomDefaults","DoubleNotNulls"
"20.0","2.07028403E8","iTrust","AUCC","directedRandomDefaults","DoubleNotNulls"
"21.0","2.61861355E8","iTrust","AUCC","directedRandomDefaults","DoubleNotNulls"
"22.0","2.414411E8","iTrust","AUCC","directedRandomDefaults","DoubleNotNulls"
"0.0","2.026178242E9","NistXTS749","ClauseAICC","random","DoubleAll"
"1.0","2.753431005E9","NistXTS749","ClauseAICC","random","DoubleAll"
"2.0","4.614764569E9","NistXTS749","ClauseAICC","random","DoubleAll"
"3.0","2.0133461253E10","NistXTS749","ClauseAICC","random","DoubleAll"
"4.0","4.0604843599E10","NistXTS749","ClauseAICC","random","DoubleAll"
"5.0","8.5945459866E10","NistXTS749","ClauseAICC","random","DoubleAll"
"6.0","1.66145763629E11","NistXTS749","ClauseAICC","random","DoubleAll"
"7.0","3.30283309083E11","NistXTS749","ClauseAICC","random","DoubleAll"
"0.0","1.76772837E8","RiskIt","AICC","directedRandom","DoubleColumns"
"1.0","1.06400109E8","RiskIt","AICC","directedRandom","DoubleColumns"
"2.0","1.11059598E8","RiskIt","AICC","directedRandom","DoubleColumns"
"3.0","1.04987022E8","RiskIt","AICC","directedRandom","DoubleColumns"
"4.0","9.9175714E7","RiskIt","AICC","directedRandom","DoubleColumns"
"5.0","1.2366362E8","RiskIt","AICC","directedRandom","DoubleColumns"
"6.0","1.90213731E8","RiskIt","AICC","directedRandom","DoubleColumns"
"7.0","7.90852945E8","RiskIt","AICC","directedRandom","DoubleColumns"
"8.0","1.387068209E9","RiskIt","AICC","directedRandom","DoubleColumns"
"9.0","2.924042215E9","RiskIt","AICC","directedRandom","DoubleColumns"
"10.0","6.257147282E9","RiskIt","AICC","directedRandom","DoubleColumns"
"11.0","1.9123709534E10","RiskIt","AICC","directedRandom","DoubleColumns"
"12.0","3.9983826655E10","RiskIt","AICC","directedRandom","DoubleColumns"
"0.0","1.913368082E9","Cloc","AUCC","random","DoubleTablesColumns"
"1.0","2.355089257E9","Cloc","AUCC","random","DoubleTablesColumns"
"2.0","4.865200931E9","Cloc","AUCC","random","DoubleTablesColumns"
"3.0","1.9395264609E10","Cloc","AUCC","random","DoubleTablesColumns"
"4.0","3.700054577E10","Cloc","AUCC","random","DoubleTablesColumns"
"5.0","6.8092365941E10","Cloc","AUCC","random","DoubleTablesColumns"
"0.0","9.4141704E7","UnixUsage","APC","directedRandom","DoubleColumns"
"1.0","5.4601275E7","UnixUsage","APC","directedRandom","DoubleColumns"
"2.0","5.4423304E7","UnixUsage","APC","directedRandom","DoubleColumns"
"3.0","7.2069208E7","UnixUsage","APC","directedRandom","DoubleColumns"
"4.0","9.2933045E7","UnixUsage","APC","directedRandom","DoubleColumns"
"5.0","1.00807589E8","UnixUsage","APC","directedRandom","DoubleColumns"
"6.0","1.25974174E8","UnixUsage","APC","directedRandom","DoubleColumns"
"7.0","1.52623409E8","UnixUsage","APC","directedRandom","DoubleColumns"
"8.0","2.38380468E8","UnixUsage","APC","directedRandom","DoubleColumns"
"9.0","7.70705678E8","UnixUsage","APC","directedRandom","DoubleColumns"
"10.0","1.619139738E9","UnixUsage","APC","directedRandom","DoubleColumns"
"11.0","3.693483876E9","UnixUsage","APC","directedRandom","DoubleColumns"
"12.0","8.883397497E9","UnixUsage","APC","directedRandom","DoubleColumns"
"13.0","2.5076867252E10","UnixUsage","APC","directedRandom","DoubleColumns"
"14.0","6.1692509665E10","UnixUsage","APC","directedRandom","DoubleColumns"
"0.0","1.043826096E9","NistXTS748","AUCC","random","DoubleNotNulls"
"1.0","7.04230772E8","NistXTS748","AUCC","random","DoubleNotNulls"
"2.0","3.36777286E8","NistXTS748","AUCC","random","DoubleNotNulls"
"3.0","1.88791422E8","NistXTS748","AUCC","random","DoubleNotNulls"
"4.0","9.8521069E7","NistXTS748","AUCC","random","DoubleNotNulls"
"5.0","7.4072053E7","NistXTS748","AUCC","random","DoubleNotNulls"
"6.0","8.3047284E7","NistXTS748","AUCC","random","DoubleNotNulls"
"7.0","7.1294446E7","NistXTS748","AUCC","random","DoubleNotNulls"
"8.0","8.3237608E7","NistXTS748","AUCC","random","DoubleNotNulls"
"9.0","8.0393906E7","NistXTS748","AUCC","random","DoubleNotNulls"
"10.0","7.0488988E7","NistXTS748","AUCC","random","DoubleNotNulls"
"11.0","7.3230238E7","NistXTS748","AUCC","random","DoubleNotNulls"
"12.0","7.8587996E7","NistXTS748","AUCC","random","DoubleNotNulls"
"13.0","8.2343471E7","NistXTS748","AUCC","random","DoubleNotNulls"
"14.0","7.0020528E7","NistXTS748","AUCC","random","DoubleNotNulls"
"15.0","7.9329773E7","NistXTS748","AUCC","random","DoubleNotNulls"
"16.0","9.1552315E7","NistXTS748","AUCC","random","DoubleNotNulls"
"17.0","9.1027813E7","NistXTS748","AUCC","random","DoubleNotNulls"
"18.0","6.9910105E7","NistXTS748","AUCC","random","DoubleNotNulls"
"19.0","7.0107557E7","NistXTS748","AUCC","random","DoubleNotNulls"
"20.0","7.6314315E7","NistXTS748","AUCC","random","DoubleNotNulls"
"21.0","6.9315427E7","NistXTS748","AUCC","random","DoubleNotNulls"
"22.0","7.7419358E7","NistXTS748","AUCC","random","DoubleNotNulls"
"0.0","6.41135964E8","JWhoisServer","NCC","avs","DoubleNotNulls"
"1.0","2.89575642E8","JWhoisServer","NCC","avs","DoubleNotNulls"
"2.0","2.11167475E8","JWhoisServer","NCC","avs","DoubleNotNulls"
"3.0","1.54837024E8","JWhoisServer","NCC","avs","DoubleNotNulls"
"4.0","1.06526343E8","JWhoisServer","NCC","avs","DoubleNotNulls"
"5.0","1.20940587E8","JWhoisServer","NCC","avs","DoubleNotNulls"
"6.0","6.5785153E7","JWhoisServer","NCC","avs","DoubleNotNulls"
"7.0","7.2911922E7","JWhoisServer","NCC","avs","DoubleNotNulls"
"8.0","4.7392066E7","JWhoisServer","NCC","avs","DoubleNotNulls"
"9.0","6.3432694E7","JWhoisServer","NCC","avs","DoubleNotNulls"
"10.0","7.2919472E7","JWhoisServer","NCC","avs","DoubleNotNulls"
"11.0","4.8883633E7","JWhoisServer","NCC","avs","DoubleNotNulls"
"12.0","4.437981E7","JWhoisServer","NCC","avs","DoubleNotNulls"
"13.0","3.1992273E7","JWhoisServer","NCC","avs","DoubleNotNulls"
"14.0","4.1575854E7","JWhoisServer","NCC","avs","DoubleNotNulls"
"15.0","3.0268284E7","JWhoisServer","NCC","avs","DoubleNotNulls"
"16.0","3.0110233E7","JWhoisServer","NCC","avs","DoubleNotNulls"
"17.0","2.9747491E7","JWhoisServer","NCC","avs","DoubleNotNulls"
"18.0","2.9744951E7","JWhoisServer","NCC","avs","DoubleNotNulls"
"19.0","2.9738058E7","JWhoisServer","NCC","avs","DoubleNotNulls"
"20.0","2.8834405E7","JWhoisServer","NCC","avs","DoubleNotNulls"
"21.0","2.7614853E7","JWhoisServer","NCC","avs","DoubleNotNulls"
"22.0","2.5706862E7","JWhoisServer","NCC","avs","DoubleNotNulls"
"0.0","1.484650988E9","NistWeather","APC","randomDefaults","DoubleColumns"
"1.0","7.39534339E8","NistWeather","APC","randomDefaults","DoubleColumns"
"2.0","7.78802765E8","NistWeather","APC","randomDefaults","DoubleColumns"
"3.0","9.57190734E8","NistWeather","APC","randomDefaults","DoubleColumns"
"4.0","1.29963077E9","NistWeather","APC","randomDefaults","DoubleColumns"
"5.0","1.967758553E9","NistWeather","APC","randomDefaults","DoubleColumns"
"6.0","1.8011963749E10","NistWeather","APC","randomDefaults","DoubleColumns"
"7.0","1.1345717831E10","NistWeather","APC","randomDefaults","DoubleColumns"
"8.0","2.4340372339E10","NistWeather","APC","randomDefaults","DoubleColumns"
"9.0","5.1113560452E10","NistWeather","APC","randomDefaults","DoubleColumns"
"10.0","1.1280465104E11","NistWeather","APC","randomDefaults","DoubleColumns"
"11.0","2.43752842504E11","NistWeather","APC","randomDefaults","DoubleColumns"
"0.0","2.6480198E8","NistWeather","AUCC","directedRandomDefaults","DoubleNotNulls"
"1.0","1.50679809E8","NistWeather","AUCC","directedRandomDefaults","DoubleNotNulls"
"2.0","6.9453716E7","NistWeather","AUCC","directedRandomDefaults","DoubleNotNulls"
"3.0","4.4564191E7","NistWeather","AUCC","directedRandomDefaults","DoubleNotNulls"
"4.0","3.4738021E7","NistWeather","AUCC","directedRandomDefaults","DoubleNotNulls"
"5.0","3.2816803E7","NistWeather","AUCC","directedRandomDefaults","DoubleNotNulls"
"6.0","3.0029709E7","NistWeather","AUCC","directedRandomDefaults","DoubleNotNulls"
"7.0","2.861479E7","NistWeather","AUCC","directedRandomDefaults","DoubleNotNulls"
"8.0","2.8536592E7","NistWeather","AUCC","directedRandomDefaults","DoubleNotNulls"
"9.0","2.7546464E7","NistWeather","AUCC","directedRandomDefaults","DoubleNotNulls"
"10.0","2.618973E7","NistWeather","AUCC","directedRandomDefaults","DoubleNotNulls"
"11.0","2.6831118E7","NistWeather","AUCC","directedRandomDefaults","DoubleNotNulls"
"12.0","2.5202423E7","NistWeather","AUCC","directedRandomDefaults","DoubleNotNulls"
"13.0","2.2858973E7","NistWeather","AUCC","directedRandomDefaults","DoubleNotNulls"
"14.0","2.2725127E7","NistWeather","AUCC","directedRandomDefaults","DoubleNotNulls"
"15.0","2.2404297E7","NistWeather","AUCC","directedRandomDefaults","DoubleNotNulls"
"16.0","2.2357301E7","NistWeather","AUCC","directedRandomDefaults","DoubleNotNulls"
